day,hour,cost
30/9/2022,10,448.1
30/9/2022,11,382.58
30/9/2022,12,344.99
30/9/2022,13,298.27
30/9/2022,14,297.35
30/9/2022,15,294.18
30/9/2022,16,317.42
30/9/2022,17,324.64
30/9/2022,18,379.89
30/9/2022,19,421.14
30/9/2022,20,438.65
30/9/2022,21,371.93
30/9/2022,22,271.9
30/9/2022,23,232.68
30/9/2022,24,175.72
1/10/2022,1,133.31
1/10/2022,2,114.63
1/10/2022,3,108.37
1/10/2022,4,88.34
1/10/2022,5,103.59
1/10/2022,6,106.86
1/10/2022,7,176.63
1/10/2022,8,83.89
1/10/2022,9,147.49
1/10/2022,10,105.28
1/10/2022,11,133.81
1/10/2022,12,137.84
1/10/2022,13,155.71
1/10/2022,14,125.72
1/10/2022,15,100.58
1/10/2022,16,121.14
1/10/2022,17,159.84
1/10/2022,18,175.61
1/10/2022,19,219.94
1/10/2022,20,242.21
1/10/2022,21,201.83
1/10/2022,22,173.6
1/10/2022,23,145.49
1/10/2022,24,91.66
2/10/2022,1,64.54
2/10/2022,2,70.35
2/10/2022,3,63.05
2/10/2022,4,65.21
2/10/2022,5,62.31
2/10/2022,6,63.81
2/10/2022,7,66.13
2/10/2022,8,70.62
2/10/2022,9,99.18
2/10/2022,10,97.57
2/10/2022,11,79.11
2/10/2022,12,80.35
2/10/2022,13,65.13
2/10/2022,14,60.36
2/10/2022,15,56.02
2/10/2022,16,66.51
2/10/2022,17,97.94
2/10/2022,18,193.69
2/10/2022,19,330.58
2/10/2022,20,382.63
2/10/2022,21,309.45
2/10/2022,22,238.93
2/10/2022,23,173.54
2/10/2022,24,159.07
3/10/2022,1,89.62
3/10/2022,2,100.99
3/10/2022,3,92.63
3/10/2022,4,91.92
3/10/2022,5,102.44
3/10/2022,6,132.4
3/10/2022,7,291.01
3/10/2022,8,346.68
3/10/2022,9,349.46
3/10/2022,10,279.78
3/10/2022,11,198.03
3/10/2022,12,143.72
3/10/2022,13,127.72
3/10/2022,14,134.07
3/10/2022,15,113.16
3/10/2022,16,179.35
3/10/2022,17,213.51
3/10/2022,18,323.35
3/10/2022,19,391.11
3/10/2022,20,461.66
3/10/2022,21,379.85
3/10/2022,22,321.3
3/10/2022,23,318.42
3/10/2022,24,280
4/10/2022,1,200.19
4/10/2022,2,178.46
4/10/2022,3,163.14
4/10/2022,4,169.1
4/10/2022,5,187.69
4/10/2022,6,196.92
4/10/2022,7,329.97
4/10/2022,8,427.5
4/10/2022,9,497.39
4/10/2022,10,326.47
4/10/2022,11,266.62
4/10/2022,12,223.84
4/10/2022,13,211.97
4/10/2022,14,172.86
4/10/2022,15,208.61
4/10/2022,16,242.81
4/10/2022,17,228.35
4/10/2022,18,298.75
4/10/2022,19,342.55
4/10/2022,20,427.39
4/10/2022,21,297.44
4/10/2022,22,232.17
4/10/2022,23,120
4/10/2022,24,22.8
5/10/2022,1,84.5
5/10/2022,2,77.78
5/10/2022,3,84.2
5/10/2022,4,82.73
5/10/2022,5,84.69
5/10/2022,6,130.84
5/10/2022,7,230.41
5/10/2022,8,294.16
5/10/2022,9,305.69
5/10/2022,10,251.3
5/10/2022,11,184.83
5/10/2022,12,139.7
5/10/2022,13,114
5/10/2022,14,101.54
5/10/2022,15,130.66
5/10/2022,16,133.71
5/10/2022,17,165.63
5/10/2022,18,189.49
5/10/2022,19,297.75
5/10/2022,20,390.93
5/10/2022,21,309.05
5/10/2022,22,179.55
5/10/2022,23,129.97
5/10/2022,24,108.57
6/10/2022,1,73.74
6/10/2022,2,98.09
6/10/2022,3,86.04
6/10/2022,4,56.4
6/10/2022,5,100.39
6/10/2022,6,112.24
6/10/2022,7,226.75
6/10/2022,8,222.34
6/10/2022,9,210.41
6/10/2022,10,182.49
6/10/2022,11,126.96
6/10/2022,12,77.35
6/10/2022,13,77.39
6/10/2022,14,98.09
6/10/2022,15,104.18
6/10/2022,16,178.51
6/10/2022,17,207.6
6/10/2022,18,232.53
6/10/2022,19,317.35
6/10/2022,20,400.36
6/10/2022,21,280
6/10/2022,22,217.52
6/10/2022,23,149
6/10/2022,24,156.74
7/10/2022,1,178.77
7/10/2022,2,143.43
7/10/2022,3,148.15
7/10/2022,4,144.49
7/10/2022,5,151
7/10/2022,6,165.69
7/10/2022,7,214.1
7/10/2022,8,309.05
7/10/2022,9,246.51
7/10/2022,10,205.8
7/10/2022,11,186.81
7/10/2022,12,145.28
7/10/2022,13,120.82
7/10/2022,14,88.21
7/10/2022,15,86.52
7/10/2022,16,114
7/10/2022,17,170.88
7/10/2022,18,205.58
7/10/2022,19,224.11
7/10/2022,20,256.66
7/10/2022,21,229.61
7/10/2022,22,175.73
7/10/2022,23,167.05
7/10/2022,24,119.32
8/10/2022,1,131.91
8/10/2022,2,122.1
8/10/2022,3,124.56
8/10/2022,4,128.62
8/10/2022,5,126.4
8/10/2022,6,134.97
8/10/2022,7,104.4
8/10/2022,8,134.61
8/10/2022,9,151.26
8/10/2022,10,188.52
8/10/2022,11,168.71
8/10/2022,12,127.36
8/10/2022,13,111.83
8/10/2022,14,116.16
8/10/2022,15,125.34
8/10/2022,16,143.71
8/10/2022,17,128.62
8/10/2022,18,210.4
8/10/2022,19,263.05
8/10/2022,20,288.42
8/10/2022,21,242.4
8/10/2022,22,230.99
8/10/2022,23,192.36
8/10/2022,24,186.62
9/10/2022,1,216.13
9/10/2022,2,195.02
9/10/2022,3,189.54
9/10/2022,4,162.1
9/10/2022,5,141.95
9/10/2022,6,147.12
9/10/2022,7,153
9/10/2022,8,195.68
9/10/2022,9,196.7
9/10/2022,10,150.85
9/10/2022,11,116
9/10/2022,12,95.01
9/10/2022,13,136.6
9/10/2022,14,87.36
9/10/2022,15,82.72
9/10/2022,16,92.04
9/10/2022,17,140.68
9/10/2022,18,180.44
9/10/2022,19,198.84
9/10/2022,20,269.63
9/10/2022,21,206.03
9/10/2022,22,125.07
9/10/2022,23,98.83
9/10/2022,24,74.11
10/10/2022,1,78.57
10/10/2022,2,77.21
10/10/2022,3,83.23
10/10/2022,4,77.21
10/10/2022,5,78.86
10/10/2022,6,141.4
10/10/2022,7,230.96
10/10/2022,8,227.26
10/10/2022,9,269.64
10/10/2022,10,185.21
10/10/2022,11,159.46
10/10/2022,12,152.8
10/10/2022,13,145.25
10/10/2022,14,172.46
10/10/2022,15,195.14
10/10/2022,16,205.03
10/10/2022,17,213.93
10/10/2022,18,248.12
10/10/2022,19,268.72
10/10/2022,20,308.72
10/10/2022,21,230
10/10/2022,22,194.36
10/10/2022,23,173.54
10/10/2022,24,159.34
11/10/2022,1,186.01
11/10/2022,2,174.3
11/10/2022,3,174.3
11/10/2022,4,171.54
11/10/2022,5,173.62
11/10/2022,6,189.12
11/10/2022,7,282.58
11/10/2022,8,263.84
11/10/2022,9,345.64
11/10/2022,10,297.93
11/10/2022,11,253.55
11/10/2022,12,240.4
11/10/2022,13,211.76
11/10/2022,14,212.61
11/10/2022,15,208.45
11/10/2022,16,230.25
11/10/2022,17,259.53
11/10/2022,18,323.9
11/10/2022,19,440
11/10/2022,20,482.06
11/10/2022,21,315
11/10/2022,22,295.02
11/10/2022,23,262.03
11/10/2022,24,258.54
12/10/2022,1,236.57
12/10/2022,2,222.21
12/10/2022,3,207.95
12/10/2022,4,198.99
12/10/2022,5,219.9
12/10/2022,6,240.37
12/10/2022,7,307.03
12/10/2022,8,479.08
12/10/2022,9,477.08
12/10/2022,10,330
12/10/2022,11,283.71
12/10/2022,12,249.24
12/10/2022,13,218.14
12/10/2022,14,220.87
12/10/2022,15,219
12/10/2022,16,223.92
12/10/2022,17,254.49
12/10/2022,18,295.09
12/10/2022,19,378.4
12/10/2022,20,479.97
12/10/2022,21,323.73
12/10/2022,22,273.02
12/10/2022,23,243.63
12/10/2022,24,228.57
13/10/2022,1,218.66
13/10/2022,2,210
13/10/2022,3,193.8
13/10/2022,4,182.96
13/10/2022,5,195.02
13/10/2022,6,218.46
13/10/2022,7,259.36
13/10/2022,8,271.49
13/10/2022,9,332.41
13/10/2022,10,301.56
13/10/2022,11,271.49
13/10/2022,12,277.7
13/10/2022,13,262.7
13/10/2022,14,254.99
13/10/2022,15,255
13/10/2022,16,263.58
13/10/2022,17,266.65
13/10/2022,18,277.61
13/10/2022,19,319.24
13/10/2022,20,343.77
13/10/2022,21,290.1
13/10/2022,22,248.65
13/10/2022,23,226.8
13/10/2022,24,179.7
14/10/2022,1,231.32
14/10/2022,2,219.6
14/10/2022,3,212.12
14/10/2022,4,211.62
14/10/2022,5,218.92
14/10/2022,6,229.49
14/10/2022,7,283.83
14/10/2022,8,350
14/10/2022,9,355
14/10/2022,10,327.39
14/10/2022,11,297.26
14/10/2022,12,247.54
14/10/2022,13,262.01
14/10/2022,14,238.37
14/10/2022,15,221.42
14/10/2022,16,242.69
14/10/2022,17,258.6
14/10/2022,18,274
14/10/2022,19,290
14/10/2022,20,303.43
14/10/2022,21,266.99
14/10/2022,22,217.94
14/10/2022,23,220.03
14/10/2022,24,193
15/10/2022,1,191.76
15/10/2022,2,174
15/10/2022,3,163.8
15/10/2022,4,144.74
15/10/2022,5,139.9
15/10/2022,6,133.36
15/10/2022,7,147.49
15/10/2022,8,153.06
15/10/2022,9,189.3
15/10/2022,10,199.33
15/10/2022,11,185.09
15/10/2022,12,160
15/10/2022,13,144.91
15/10/2022,14,136.57
15/10/2022,15,125.44
15/10/2022,16,137.91
15/10/2022,17,152.44
15/10/2022,18,135.78
15/10/2022,19,220
15/10/2022,20,217.84
15/10/2022,21,189.45
15/10/2022,22,156.02
15/10/2022,23,145.64
15/10/2022,24,134.76
16/10/2022,1,90.33
16/10/2022,2,77.12
16/10/2022,3,83.58
16/10/2022,4,73.28
16/10/2022,5,81.02
16/10/2022,6,91.58
16/10/2022,7,85.82
16/10/2022,8,34.84
16/10/2022,9,80.4
16/10/2022,10,98.94
16/10/2022,11,88.47
16/10/2022,12,84.17
16/10/2022,13,63.63
16/10/2022,14,46.92
16/10/2022,15,45.61
16/10/2022,16,73.6
16/10/2022,17,96.62
16/10/2022,18,167.78
16/10/2022,19,168.58
16/10/2022,20,200
16/10/2022,21,167.19
16/10/2022,22,144.96
16/10/2022,23,140.04
16/10/2022,24,134.55
17/10/2022,1,128.31
17/10/2022,2,114.41
17/10/2022,3,105.65
17/10/2022,4,89.64
17/10/2022,5,94.02
17/10/2022,6,124.68
17/10/2022,7,165.02
17/10/2022,8,232.37
17/10/2022,9,262.49
17/10/2022,10,202.23
17/10/2022,11,132.79
17/10/2022,12,122.81
17/10/2022,13,106.34
17/10/2022,14,125.69
17/10/2022,15,131.6
17/10/2022,16,152.22
17/10/2022,17,184.31
17/10/2022,18,234.95
17/10/2022,19,277.19
17/10/2022,20,266.48
17/10/2022,21,249.49
17/10/2022,22,198.62
17/10/2022,23,163.35
17/10/2022,24,145.29
18/10/2022,1,141.64
18/10/2022,2,135.71
18/10/2022,3,140.35
18/10/2022,4,139.95
18/10/2022,5,150.54
18/10/2022,6,154.85
18/10/2022,7,207.72
18/10/2022,8,272.55
18/10/2022,9,286.73
18/10/2022,10,245.8
18/10/2022,11,202.56
18/10/2022,12,180.56
18/10/2022,13,167.39
18/10/2022,14,153.92
18/10/2022,15,154.82
18/10/2022,16,170.24
18/10/2022,17,203.98
18/10/2022,18,230.8
18/10/2022,19,264.24
18/10/2022,20,276.12
18/10/2022,21,225
18/10/2022,22,176.92
18/10/2022,23,163.24
18/10/2022,24,154.14
19/10/2022,1,134.34
19/10/2022,2,125.18
19/10/2022,3,121.42
19/10/2022,4,125.18
19/10/2022,5,133.39
19/10/2022,6,148.76
19/10/2022,7,169.93
19/10/2022,8,239.81
19/10/2022,9,247.74
19/10/2022,10,211.59
19/10/2022,11,182.47
19/10/2022,12,172.73
19/10/2022,13,152.41
19/10/2022,14,146.73
19/10/2022,15,142.91
19/10/2022,16,156.26
19/10/2022,17,169.84
19/10/2022,18,197.44
19/10/2022,19,240.55
19/10/2022,20,235.33
19/10/2022,21,192.01
19/10/2022,22,156.27
19/10/2022,23,152.72
19/10/2022,24,135.47
20/10/2022,1,128.37
20/10/2022,2,116.03
20/10/2022,3,86.78
20/10/2022,4,100.93
20/10/2022,5,104.96
20/10/2022,6,136.26
20/10/2022,7,190.82
20/10/2022,8,210
20/10/2022,9,214.91
20/10/2022,10,167.65
20/10/2022,11,169.83
20/10/2022,12,157.98
20/10/2022,13,156.43
20/10/2022,14,147.67
20/10/2022,15,146.5
20/10/2022,16,168.9
20/10/2022,17,178.33
20/10/2022,18,229.84
20/10/2022,19,227.48
20/10/2022,20,237.83
20/10/2022,21,199.98
20/10/2022,22,174.74
20/10/2022,23,166.27
20/10/2022,24,149.33
21/10/2022,1,132.61
21/10/2022,2,118.62
21/10/2022,3,113.36
21/10/2022,4,111.01
21/10/2022,5,114.08
21/10/2022,6,133.24
21/10/2022,7,170.18
21/10/2022,8,232.38
21/10/2022,9,239.46
21/10/2022,10,221.29
21/10/2022,11,186.24
21/10/2022,12,179.28
21/10/2022,13,174.91
21/10/2022,14,166.59
21/10/2022,15,178.22
21/10/2022,16,188.38
21/10/2022,17,216.65
21/10/2022,18,220.38
21/10/2022,19,229.9
21/10/2022,20,230.94
21/10/2022,21,200.91
21/10/2022,22,178.38
21/10/2022,23,164.21
21/10/2022,24,144.39
22/10/2022,1,146.16
22/10/2022,2,134.74
22/10/2022,3,128.69
22/10/2022,4,132.08
22/10/2022,5,131.99
22/10/2022,6,134.19
22/10/2022,7,134.17
22/10/2022,8,145.61
22/10/2022,9,154.53
22/10/2022,10,156.7
22/10/2022,11,156.39
22/10/2022,12,150.16
22/10/2022,13,144.52
22/10/2022,14,137.01
22/10/2022,15,130.58
22/10/2022,16,130.32
22/10/2022,17,142.89
22/10/2022,18,167.82
22/10/2022,19,181.99
22/10/2022,20,184.37
22/10/2022,21,168.33
22/10/2022,22,143
22/10/2022,23,137.01
22/10/2022,24,132.42
23/10/2022,1,110.66
23/10/2022,2,99.15
23/10/2022,3,93.54
23/10/2022,4,90
23/10/2022,5,91.73
23/10/2022,6,88.56
23/10/2022,7,102.81
23/10/2022,8,109.56
23/10/2022,9,121.19
23/10/2022,10,114.81
23/10/2022,11,96
23/10/2022,12,93.29
23/10/2022,13,83.77
23/10/2022,14,76.17
23/10/2022,15,78.31
23/10/2022,16,88.64
23/10/2022,17,102.37
23/10/2022,18,120.76
23/10/2022,19,132.61
23/10/2022,20,134.88
23/10/2022,21,120.47
23/10/2022,22,107.49
23/10/2022,23,100.97
23/10/2022,24,86.11
24/10/2022,1,73.62
24/10/2022,2,81.97
24/10/2022,3,64.87
24/10/2022,4,64.87
24/10/2022,5,73.38
24/10/2022,6,85.97
24/10/2022,7,145
24/10/2022,8,188.09
24/10/2022,9,180
24/10/2022,10,154.01
24/10/2022,11,135.42
24/10/2022,12,122.77
24/10/2022,13,119.56
24/10/2022,14,110.53
24/10/2022,15,114.07
24/10/2022,16,125.08
24/10/2022,17,176.94
24/10/2022,18,189.42
24/10/2022,19,212.62
24/10/2022,20,209.74
24/10/2022,21,167.24
24/10/2022,22,142.66
24/10/2022,23,124.41
24/10/2022,24,109.79
25/10/2022,1,109.06
25/10/2022,2,98.25
25/10/2022,3,87.12
25/10/2022,4,79.22
25/10/2022,5,87.62
25/10/2022,6,100.71
25/10/2022,7,130.51
25/10/2022,8,178.1
25/10/2022,9,180.16
25/10/2022,10,151
25/10/2022,11,138.14
25/10/2022,12,130.43
25/10/2022,13,127.56
25/10/2022,14,111.36
25/10/2022,15,104.08
25/10/2022,16,113.69
25/10/2022,17,131.21
25/10/2022,18,174.14
25/10/2022,19,195.52
25/10/2022,20,201.62
25/10/2022,21,160.44
25/10/2022,22,134.69
25/10/2022,23,124.61
25/10/2022,24,112.33
26/10/2022,1,98.12
26/10/2022,2,91.75
26/10/2022,3,88.61
26/10/2022,4,90.83
26/10/2022,5,98.41
26/10/2022,6,113.84
26/10/2022,7,149.38
26/10/2022,8,155
26/10/2022,9,176.1
26/10/2022,10,154.52
26/10/2022,11,134.6
26/10/2022,12,130.75
26/10/2022,13,125.38
26/10/2022,14,114.57
26/10/2022,15,117.43
26/10/2022,16,133.6
26/10/2022,17,145.67
26/10/2022,18,156.1
26/10/2022,19,207.48
26/10/2022,20,205.5
26/10/2022,21,171.72
26/10/2022,22,168.91
26/10/2022,23,115.41
26/10/2022,24,103.27
27/10/2022,1,115.02
27/10/2022,2,103.99
27/10/2022,3,101
27/10/2022,4,101.67
27/10/2022,5,105.24
27/10/2022,6,133.12
27/10/2022,7,156.21
27/10/2022,8,211.3
27/10/2022,9,211.26
27/10/2022,10,164.94
27/10/2022,11,137.61
27/10/2022,12,128.02
27/10/2022,13,120.26
27/10/2022,14,114.13
27/10/2022,15,119.25
27/10/2022,16,133.11
27/10/2022,17,147.91
27/10/2022,18,173.27
27/10/2022,19,203.35
27/10/2022,20,166.67
27/10/2022,21,150.3
27/10/2022,22,137.32
27/10/2022,23,135.94
27/10/2022,24,109.11
28/10/2022,1,100.01
28/10/2022,2,101.82
28/10/2022,3,94.42
28/10/2022,4,89.17
28/10/2022,5,97.26
28/10/2022,6,108.12
28/10/2022,7,124.6
28/10/2022,8,137.56
28/10/2022,9,148.83
28/10/2022,10,137.21
28/10/2022,11,132.05
28/10/2022,12,123.08
28/10/2022,13,113.87
28/10/2022,14,104.64
28/10/2022,15,111.11
28/10/2022,16,120.01
28/10/2022,17,126.01
28/10/2022,18,133.43
28/10/2022,19,142.08
28/10/2022,20,147.2
28/10/2022,21,128.07
28/10/2022,22,114.46
28/10/2022,23,107.99
28/10/2022,24,97.07
29/10/2022,1,94.68
29/10/2022,2,92.77
29/10/2022,3,90.41
29/10/2022,4,87.98
29/10/2022,5,87
29/10/2022,6,87.46
29/10/2022,7,91.7
29/10/2022,8,100.25
29/10/2022,9,115.04
29/10/2022,10,109
29/10/2022,11,95.48
29/10/2022,12,87
29/10/2022,13,84.74
29/10/2022,14,82.16
29/10/2022,15,84.46
29/10/2022,16,92.44
29/10/2022,17,112.27
29/10/2022,18,134.24
29/10/2022,19,141.2
29/10/2022,20,140.64
29/10/2022,21,121.57
29/10/2022,22,109.9
29/10/2022,23,104.06
29/10/2022,24,97.49
30/10/2022,1,102.97
30/10/2022,2,100.45
30/10/2022,3,100.12
30/10/2022,4,99.37
30/10/2022,5,98.16
30/10/2022,6,98.4
30/10/2022,7,98.98
30/10/2022,8,100.55
30/10/2022,9,109.57
30/10/2022,10,112.24
30/10/2022,11,103.78
30/10/2022,12,97.81
30/10/2022,13,100.03
30/10/2022,14,100
30/10/2022,15,100
30/10/2022,16,109.43
30/10/2022,17,124.61
30/10/2022,18,140.69
30/10/2022,19,156
30/10/2022,20,170.38
30/10/2022,21,165
30/10/2022,22,147.52
30/10/2022,23,139.87
30/10/2022,24,127
30/10/2022,25,109.26
31/10/2022,1,129.86
31/10/2022,2,119.09
31/10/2022,3,116.32
31/10/2022,4,114.6
31/10/2022,5,115.07
31/10/2022,6,122.55
31/10/2022,7,146.56
31/10/2022,8,166.1
31/10/2022,9,168
31/10/2022,10,153.3
31/10/2022,11,143.35
31/10/2022,12,141.95
31/10/2022,13,141.96
31/10/2022,14,145.96
31/10/2022,15,155
31/10/2022,16,169.15
31/10/2022,17,177.12
31/10/2022,18,200.08
31/10/2022,19,182.16
31/10/2022,20,167.9
31/10/2022,21,147.14
31/10/2022,22,136.78
31/10/2022,23,124.88
31/10/2022,24,105.59
1/11/2022,1,98.07
1/11/2022,2,97.68
1/11/2022,3,93.59
1/11/2022,4,79.67
1/11/2022,5,84.65
1/11/2022,6,96.89
1/11/2022,7,135
1/11/2022,8,115.5
1/11/2022,9,118
1/11/2022,10,135
1/11/2022,11,118.9
1/11/2022,12,107.26
1/11/2022,13,100.77
1/11/2022,14,101.81
1/11/2022,15,114.47
1/11/2022,16,153.5
1/11/2022,17,161.3
1/11/2022,18,160.43
1/11/2022,19,160.14
1/11/2022,20,171.71
1/11/2022,21,126.5
1/11/2022,22,110.26
1/11/2022,23,94.36
1/11/2022,24,53.63
2/11/2022,1,84.96
2/11/2022,2,72.08
2/11/2022,3,52.66
2/11/2022,4,72.08
2/11/2022,5,74.41
2/11/2022,6,92.36
2/11/2022,7,122.67
2/11/2022,8,157.91
2/11/2022,9,166.64
2/11/2022,10,150.38
2/11/2022,11,126.48
2/11/2022,12,103.5
2/11/2022,13,113
2/11/2022,14,130.02
2/11/2022,15,138.73
2/11/2022,16,196.25
2/11/2022,17,192.37
2/11/2022,18,175.26
2/11/2022,19,151.9
2/11/2022,20,137.04
2/11/2022,21,114.55
2/11/2022,22,101.43
2/11/2022,23,98.39
2/11/2022,24,90.34
3/11/2022,1,94.44
3/11/2022,2,96.79
3/11/2022,3,93.73
3/11/2022,4,95.66
3/11/2022,5,106.23
3/11/2022,6,111.59
3/11/2022,7,137.37
3/11/2022,8,160
3/11/2022,9,170
3/11/2022,10,150.02
3/11/2022,11,125.3
3/11/2022,12,124.21
3/11/2022,13,124.05
3/11/2022,14,129.47
3/11/2022,15,150.92
3/11/2022,16,153.71
3/11/2022,17,168.42
3/11/2022,18,176.98
3/11/2022,19,149.07
3/11/2022,20,152.98
3/11/2022,21,140
3/11/2022,22,110.33
3/11/2022,23,124.54
3/11/2022,24,113.09
4/11/2022,1,119.69
4/11/2022,2,106.93
4/11/2022,3,89.18
4/11/2022,4,95
4/11/2022,5,123.73
4/11/2022,6,130.52
4/11/2022,7,174.79
4/11/2022,8,206.05
4/11/2022,9,215.15
4/11/2022,10,209.9
4/11/2022,11,204.96
4/11/2022,12,199.33
4/11/2022,13,200.67
4/11/2022,14,189.01
4/11/2022,15,205.25
4/11/2022,16,212.59
4/11/2022,17,216.99
4/11/2022,18,239.99
4/11/2022,19,240.55
4/11/2022,20,217.74
4/11/2022,21,195.58
4/11/2022,22,187
4/11/2022,23,179.8
4/11/2022,24,172.1
5/11/2022,1,150.59
5/11/2022,2,137.97
5/11/2022,3,132.66
5/11/2022,4,130.65
5/11/2022,5,130.65
5/11/2022,6,135
5/11/2022,7,136.83
5/11/2022,8,142.2
5/11/2022,9,142.82
5/11/2022,10,144.35
5/11/2022,11,137.12
5/11/2022,12,128.4
5/11/2022,13,125.56
5/11/2022,14,115.71
5/11/2022,15,128.48
5/11/2022,16,138.03
5/11/2022,17,152.48
5/11/2022,18,170
5/11/2022,19,170
5/11/2022,20,163.29
5/11/2022,21,126.1
5/11/2022,22,105.44
5/11/2022,23,98.1
5/11/2022,24,78.82
6/11/2022,1,67.5
6/11/2022,2,36.8
6/11/2022,3,48.83
6/11/2022,4,33.98
6/11/2022,5,67.11
6/11/2022,6,37.78
6/11/2022,7,62.41
6/11/2022,8,69.31
6/11/2022,9,62.89
6/11/2022,10,69.42
6/11/2022,11,76
6/11/2022,12,74.7
6/11/2022,13,80.66
6/11/2022,14,82.15
6/11/2022,15,102.76
6/11/2022,16,114.63
6/11/2022,17,140.12
6/11/2022,18,160
6/11/2022,19,160
6/11/2022,20,170
6/11/2022,21,155
6/11/2022,22,89.88
6/11/2022,23,41.54
6/11/2022,24,69.66
7/11/2022,1,0.09
7/11/2022,2,0.09
7/11/2022,3,0.09
7/11/2022,4,0.3
7/11/2022,5,5
7/11/2022,6,56.66
7/11/2022,7,133.7
7/11/2022,8,176.93
7/11/2022,9,179.57
7/11/2022,10,140.07
7/11/2022,11,130.09
7/11/2022,12,130.04
7/11/2022,13,130.07
7/11/2022,14,133.7
7/11/2022,15,154.24
7/11/2022,16,157.64
7/11/2022,17,175
7/11/2022,18,190
7/11/2022,19,198.65
7/11/2022,20,180
7/11/2022,21,130.06
7/11/2022,22,126.72
7/11/2022,23,112.82
7/11/2022,24,71.38
8/11/2022,1,103.44
8/11/2022,2,111.08
8/11/2022,3,103.75
8/11/2022,4,105
8/11/2022,5,109.14
8/11/2022,6,127.12
8/11/2022,7,161.29
8/11/2022,8,170
8/11/2022,9,172.78
8/11/2022,10,155.96
8/11/2022,11,127.32
8/11/2022,12,124.72
8/11/2022,13,126.16
8/11/2022,14,134.29
8/11/2022,15,136.6
8/11/2022,16,154.94
8/11/2022,17,173.04
8/11/2022,18,185.55
8/11/2022,19,184.85
8/11/2022,20,190
8/11/2022,21,170
8/11/2022,22,145.54
8/11/2022,23,155.51
8/11/2022,24,158.53
9/11/2022,1,177.63
9/11/2022,2,114.32
9/11/2022,3,130.01
9/11/2022,4,128.01
9/11/2022,5,131.01
9/11/2022,6,175.92
9/11/2022,7,183.37
9/11/2022,8,201.72
9/11/2022,9,207.3
9/11/2022,10,196.05
9/11/2022,11,186.18
9/11/2022,12,181.82
9/11/2022,13,167.99
9/11/2022,14,175.31
9/11/2022,15,191.55
9/11/2022,16,202.72
9/11/2022,17,220.95
9/11/2022,18,230.87
9/11/2022,19,238.72
9/11/2022,20,252.77
9/11/2022,21,221.6
9/11/2022,22,186.8
9/11/2022,23,164.33
9/11/2022,24,144
10/11/2022,1,158.06
10/11/2022,2,150
10/11/2022,3,129.6
10/11/2022,4,131.94
10/11/2022,5,157.33
10/11/2022,6,161.92
10/11/2022,7,209.32
10/11/2022,8,237
10/11/2022,9,246.2
10/11/2022,10,258.39
10/11/2022,11,231.55
10/11/2022,12,239.68
10/11/2022,13,211.94
10/11/2022,14,220
10/11/2022,15,258
10/11/2022,16,297
10/11/2022,17,338.73
10/11/2022,18,376.94
10/11/2022,19,278.73
10/11/2022,20,219
10/11/2022,21,210.6
10/11/2022,22,186.81
10/11/2022,23,200
10/11/2022,24,133.57
11/11/2022,1,126.38
11/11/2022,2,126.43
11/11/2022,3,113.2
11/11/2022,4,126.2
11/11/2022,5,116.52
11/11/2022,6,133
11/11/2022,7,190.66
11/11/2022,8,201.99
11/11/2022,9,210.33
11/11/2022,10,205.9
11/11/2022,11,180
11/11/2022,12,183.42
11/11/2022,13,175.57
11/11/2022,14,180
11/11/2022,15,184.14
11/11/2022,16,208.79
11/11/2022,17,220.62
11/11/2022,18,231.1
11/11/2022,19,219.87
11/11/2022,20,200.73
11/11/2022,21,188.34
11/11/2022,22,171.48
11/11/2022,23,157.79
11/11/2022,24,142.46
12/11/2022,1,142.99
12/11/2022,2,134.21
12/11/2022,3,130.01
12/11/2022,4,126.8
12/11/2022,5,129.44
12/11/2022,6,129.68
12/11/2022,7,158
12/11/2022,8,175.98
12/11/2022,9,183.75
12/11/2022,10,181.57
12/11/2022,11,169.28
12/11/2022,12,163.53
12/11/2022,13,163.61
12/11/2022,14,164.34
12/11/2022,15,172.05
12/11/2022,16,206.11
12/11/2022,17,228.17
12/11/2022,18,240
12/11/2022,19,238
12/11/2022,20,208.91
12/11/2022,21,190.61
12/11/2022,22,181.88
12/11/2022,23,175.68
12/11/2022,24,159.08
13/11/2022,1,168.8
13/11/2022,2,152.21
13/11/2022,3,143
13/11/2022,4,127
13/11/2022,5,134.07
13/11/2022,6,135.29
13/11/2022,7,135.29
13/11/2022,8,150.75
13/11/2022,9,155.96
13/11/2022,10,150.54
13/11/2022,11,144.63
13/11/2022,12,149.9
13/11/2022,13,150.16
13/11/2022,14,146.23
13/11/2022,15,159.7
13/11/2022,16,163.75
13/11/2022,17,176.56
13/11/2022,18,207.05
13/11/2022,19,209.35
13/11/2022,20,193.94
13/11/2022,21,176.74
13/11/2022,22,163.03
13/11/2022,23,157.46
13/11/2022,24,139.8
14/11/2022,1,123.42
14/11/2022,2,120.3
14/11/2022,3,121.43
14/11/2022,4,115.35
14/11/2022,5,122.79
14/11/2022,6,155.66
14/11/2022,7,200.17
14/11/2022,8,217.33
14/11/2022,9,214.2
14/11/2022,10,186.86
14/11/2022,11,164.72
14/11/2022,12,147.08
14/11/2022,13,172.37
14/11/2022,14,185.35
14/11/2022,15,207.32
14/11/2022,16,229.17
14/11/2022,17,238.23
